{ 0, 2, 0, 0, 1, 7, "PRATE", "Precipitation Rate", "kg/m^2/s"},
{ 0, 1, 0, 0, 1, 8, "APCP", "Total Precipitation", "kg/m^2"},
{ 0, 2, 0, 0, 1, 8, "APCP", "Total Precipitation", "kg/m^2"},
{ 0, 1, 0, 0, 1, 9, "NCPCP", "Large-Scale Precipitation (non-convective)", "kg/m^2"},
{ 0, 2, 0, 0, 1, 9, "NCPCP", "Large-Scale Precipitation (non-convective)", "kg/m^2"},
{ 0, 1, 0, 0, 1, 10, "ACPCP", "Convective Precipitation", "kg/m^2"},
{ 0, 2, 0, 0, 1, 10, "ACPCP", "Convective Precipitation", "kg/m^2"},
{ 0, 1, 0, 0, 1, 11, "SNOD", "Snow Depth", "m"},
{ 0, 2, 0, 0, 1, 11, "SNOD", "Snow Depth", "m"},
{ 0, 1, 0, 0, 1, 12, "SRWEQ", "Snowfall Rate Water Equivalent", "kg/m^2/s"},
{ 0, 2, 0, 0, 1, 12, "SRWEQ", "Snowfall Rate Water Equivalent", "kg/m^2/s"},
{ 0, 1, 0, 0, 1, 13, "WEASD", "Water Equivalent of Accumulated Snow Depth", "kg/m^2"},
{ 0, 2, 0, 0, 1, 13, "WEASD", "Water Equivalent of Accumulated Snow Depth", "kg/m^2"},
{ 0, 1, 0, 0, 1, 14, "SNOC", "Convect Snow", "kg/m^2"},
{ 0, 2, 0, 0, 1, 14, "SNOC", "Convect Snow", "kg/m^2"},
{ 0, 1, 0, 0, 1, 15, "SNOL", "Large-Scale Snow", "kg/m^2"},
{ 0, 2, 0, 0, 1, 15, "SNOL", "Large-Scale Snow", "kg/m^2"},
{ 0, 1, 0, 0, 1, 16, "SNOM", "Snow Melt", "kg/m^2"},
{ 0, 2, 0, 0, 1, 16, "SNOM", "Snow Melt", "kg/m^2"},
{ 0, 1, 0, 0, 1, 17, "SNOAG", "Snow Age", "day"},
{ 0, 2, 0, 0, 1, 17, "SNOAG", "Snow Age", "day"},
{ 0, 1, 0, 0, 1, 18, "var1m18", "Absolute Humidity", "kg/m^3"},
{ 0, 2, 0, 0, 1, 18, "var1m18", "Absolute Humidity", "kg/m^3"},
{ 0, 1, 0, 0, 1, 19, "var1m19", "Precipitation Type", "-"},
{ 0, 2, 0, 0, 1, 19, "var1m19", "Precipitation Type", "-"},
{ 0, 1, 0, 0, 1, 20, "var1m20", "Integrated Liquid Water", "kg/m^2"},
{ 0, 2, 0, 0, 1, 20, "var1m20", "Integrated Liquid Water", "kg/m^2"},
{ 0, 1, 0, 0, 1, 21, "TCOND", "Condensate", "kg/kg"},
{ 0, 2, 0, 0, 1, 21, "TCOND", "Condensate", "kg/kg"},
{ 0, 1, 0, 0, 1, 22, "CLWMR", "Cloud Mixing Ratio", "kg/kg"},
{ 0, 2, 0, 0, 1, 22, "CLWMR", "Cloud Mixing Ratio", "kg/kg"},
{ 0, 1, 0, 0, 1, 23, "ICMR", "Ice Water Mixing Ratio", "kg/kg"},
{ 0, 2, 0, 0, 1, 23, "ICMR", "Ice Water Mixing Ratio", "kg/kg"},
{ 0, 1, 0, 0, 1, 24, "RWMR", "Rain Mixing Ratio", "kg/kg"},
{ 0, 2, 0, 0, 1, 24, "RWMR", "Rain Mixing Ratio", "kg/kg"},
{ 0, 1, 0, 0, 1, 25, "SNMR", "Snow Mixing Ratio", "kg/kg"},
{ 0, 2, 0, 0, 1, 25, "SNMR", "Snow Mixing Ratio", "kg/kg"},
{ 0, 1, 0, 0, 1, 26, "MCONV", "Horizontal Moisture Convergence", "kg/kg/s"},
{ 0, 2, 0, 0, 1, 26, "MCONV", "Horizontal Moisture Convergence", "kg/kg/s"},
{ 0, 1, 0, 0, 1, 27, "MAXRH", "Maximum Relative Humidity", "%"},
{ 0, 2, 0, 0, 1, 27, "MAXRH", "Maximum Relative Humidity", "%"},
{ 0, 1, 0, 0, 1, 28, "var1m28", "Maximum Absolute Humidity", "kg/m^3"},
{ 0, 2, 0, 0, 1, 28, "var1m28", "Maximum Absolute Humidity", "kg/m^3"},
{ 0, 1, 0, 0, 1, 29, "ASNOW", "Total Snowfall", "m"},
{ 0, 2, 0, 0, 1, 29, "ASNOW", "Total Snowfall", "m"},
{ 0, 1, 0, 0, 1, 30, "var1m30", "Precipitable Water Category", "-"},
{ 0, 2, 0, 0, 1, 30, "var1m30", "Precipitable Water Category", "-"},
{ 0, 1, 0, 0, 1, 31, "var1m31", "Hail", "m"},
